physical_id,family,source_dice,risk,harm,z_source_dice,z_risk
polypgen_static_0020,DeepLabV3-R50,0.8755076319843159,0.5126463073886044,1,0.3924795176136737,0.5021887096138908
polypgen_static_0021,DeepLabV3-R50,0.9721398124467178,0.1009647484000773,0,0.6843474710149918,-1.0871644070120505
polypgen_static_0022,DeepLabV3-R50,0.8951651507898516,0.8109477214282319,0,0.4518531109162895,1.6538222276724928
polypgen_static_0023,DeepLabV3-R50,0.3560961313012896,0.8016403818006719,1,-1.1763516000536687,1.6178899666285365
polypgen_static_0024,DeepLabV3-R50,0.9351572215313556,0.5418090752598593,1,0.5726452091981353,0.6147755743728964
polypgen_static_0025,DeepLabV3-R50,0.9415145055148764,0.7967992336179749,0,0.5918467573426804,1.599200050152506
polypgen_static_0026,DeepLabV3-R50,0.9771678899881052,0.0847934350088405,0,0.6995342824325287,-1.149595980098406
polypgen_static_0027,DeepLabV3-R50,0.6101003764115432,0.6712229695770767,0,-0.4091568744371688,1.1143956612505352
polypgen_static_0028,DeepLabV3-R50,0.4362630714717829,0.7045571394205696,1,-0.9342152781157438,1.243086795390868
polypgen_static_0029,DeepLabV3-R50,0.9564860426929392,0.4837181274356296,0,0.6370668061351544,0.39050750368487347
polypgen_static_0030,DeepLabV3-R50,0.9205620877545168,0.6523501874272111,0,0.5285620496887434,1.0415346975411373
polypgen_static_0031,DeepLabV3-R50,0.982876903340956,0.0948384697033362,0,0.7167777931891309,-1.110815746080789
polypgen_static_0032,DeepLabV3-R50,0.0,0.0259186540215101,0,-2.2519047807818344,-1.376890146207729
polypgen_static_0033,DeepLabV3-R50,0.6171128107074569,0.6539021266813576,1,-0.38797650950577944,1.0475261718652535
polypgen_static_0034,DeepLabV3-R50,0.7755207842397964,0.442710489994299,0,0.09047912314263351,0.2321918955411001
polypgen_static_0035,DeepLabV3-R50,0.2104903468306851,0.7106173183778732,1,-1.61613948555382,1.2664829473505672
polypgen_static_0036,DeepLabV3-R50,0.8621011382720657,0.57230621746629,1,0.35198652797649405,0.7325139742494036
polypgen_static_0037,DeepLabV3-R50,0.9323501122154536,0.8886672092605724,1,0.564166612864227,1.9538689689265616
polypgen_static_0038,DeepLabV3-R50,0.8507149666348903,0.4342521070229876,0,0.31759572155035176,0.19953714809479967
polypgen_static_0039,DeepLabV3-R50,0.5790619613535335,0.4447891307470085,0,-0.5029053403876679,0.24021677323244345
polypgen_static_0040,DeepLabV3-R50,0.869238712099878,0.7001191222186646,1,0.37354486449964586,1.2259532213517066
polypgen_static_0041,DeepLabV3-R50,0.9507908611599296,0.7767025179018954,0,0.6198650730237376,1.5216139230600692
polypgen_static_0042,DeepLabV3-R50,0.961227458808404,0.1348785958304098,0,0.6513877850391041,-0.9562353480505396
polypgen_static_0043,DeepLabV3-R50,0.8917610522469858,0.5569117730433829,0,0.44157136760750393,0.6730816103553627
polypgen_static_0044,DeepLabV3-R50,0.97474611994635,0.0840828979888825,0,0.6922195653029618,-1.1523391057072456
polypgen_static_0045,DeepLabV3-R50,0.8899388074569518,0.13976497271256,0,0.43606745726502355,-0.9373708199775908
polypgen_static_0046,DeepLabV3-R50,0.8949982786603059,0.0951048808357509,0,0.45134909013669866,-1.1097872293683877
polypgen_static_0047,DeepLabV3-R50,0.5988790238579436,0.4402677951772981,0,-0.4430498611062227,0.2227615372080598
polypgen_static_0048,DeepLabV3-R50,0.9706686982719812,0.0760764585335507,0,0.6799041160027649,-1.1832490632304171
polypgen_static_0049,DeepLabV3-R50,0.9505436688881096,0.0891929252188529,0,0.6191184531903913,-1.132611144795051
polypgen_static_0050,DeepLabV3-R50,0.924367738206748,0.1108367954738213,0,0.5400566408646686,-1.0490520154279273
polypgen_static_0051,DeepLabV3-R50,0.9635079632420294,0.0940625728098507,0,0.6582758233569795,-1.113811202444857
polypgen_static_0052,DeepLabV3-R50,0.961755435221854,0.0333216310327524,1,0.6529824856295331,-1.348309938209012
polypgen_static_0053,DeepLabV3-R50,0.0,0.0336572262191961,0,-2.2519047807818344,-1.3470143269681067
polypgen_static_0054,DeepLabV3-R50,0.9411648763181236,0.1641757028951763,0,0.5907907368987946,-0.8431298484116593
polypgen_static_0055,DeepLabV3-R50,0.0,0.024752533001756,0,-2.2519047807818344,-1.3813921163267278
polypgen_static_0056,DeepLabV3-R50,0.4858955518118929,0.4066658204627686,0,-0.7843052751562699,0.09303650563623803
polypgen_static_0057,DeepLabV3-R50,0.3554384877595289,0.4112708149351362,0,-1.178337947393476,0.11081471832734034
polypgen_static_0058,DeepLabV3-R50,0.9359351988217968,0.7676608076608005,0,0.5749950127363274,1.486707160691067
polypgen_static_0059,DeepLabV3-R50,0.9803456455438836,0.1301969300977956,0,0.7091323791125014,-0.9743095606565471
polypgen_static_0060,DeepLabV3-R50,0.9660194174757282,0.0357715068690345,0,0.6658614227271185,-1.3388518565662293
polypgen_static_0061,DeepLabV3-R50,0.9837945099768493,0.0750956696995371,0,0.7195493333692662,-1.1870355330298452
polypgen_static_0062,DeepLabV3-R50,0.6591537428578952,0.3054739302345106,0,-0.260996027774786,-0.2976286640806161
polypgen_static_0063,DeepLabV3-R50,0.7098148999289684,0.4975590172476027,0,-0.10797900838723307,0.4439421569483896
polypgen_static_0064,DeepLabV3-R50,0.8683281412253375,0.6365695844852888,0,0.3707945751415123,0.9806115157265259
polypgen_static_0065,DeepLabV3-R50,0.9750275571097344,0.1772368930628186,0,0.6930696184477323,-0.79270533255336
polypgen_static_0066,DeepLabV3-R50,0.8331281329698356,0.4416850837805491,0,0.26447642812173955,0.22823317422835737
polypgen_static_0067,DeepLabV3-R50,0.9376616873904698,0.255009817244005,1,0.5802097008733238,-0.49245229294629206
polypgen_static_0068,DeepLabV3-R50,0.904435299497028,0.8317117867472732,1,0.47985267915476226,1.733984749427718
polypgen_static_0069,DeepLabV3-R50,0.8387096774193549,0.921193155024583,1,0.28133493165031853,2.0794398431679246
polypgen_static_0070,DeepLabV3-R50,0.972879373931816,0.0335711214175081,1,0.6865812434087964,-1.3473467463634654
polypgen_static_0071,DeepLabV3-R50,0.90989010989011,0.9176291897654696,1,0.49632839498775594,2.0656806665216947
polypgen_static_0072,DeepLabV3-R50,0.9067104277407156,0.2101259305100901,0,0.4867244792221221,-0.6657326930742498
polypgen_static_0073,DeepLabV3-R50,0.8151934022534557,0.7151956143206469,1,0.21030634602336198,1.2841580867067268
polypgen_static_0074,DeepLabV3-R50,0.9114906832298136,0.9585062303464216,1,0.5011627686166298,2.223492087575878
polypgen_static_0075,DeepLabV3-R50,0.9778909090909093,0.3294846226308817,0,0.7017180901950739,-0.20493209324980388
polypgen_static_0076,DeepLabV3-R50,0.9472522621937762,0.6322426066119176,0,0.6091770844756467,0.9639066242431411
polypgen_static_0077,DeepLabV3-R50,0.9327888754000662,0.6053571098373531,0,0.5654918537116126,0.8601114768586514
polypgen_static_0078,DeepLabV3-R50,0.0,0.0297868368645708,0,-2.2519047807818344,-1.3619564958581662
polypgen_static_0079,DeepLabV3-R50,0.836560805577072,0.822212127779248,1,0.274844476568713,1.6973100131951555
polypgen_static_0080,DeepLabV3-R50,0.954242614707731,0.4482189266498415,0,0.6302907535664064,0.2534579706787211
polypgen_static_0081,DeepLabV3-R50,0.9107981220657276,0.4781765855661369,0,0.4990709560486037,0.36911362132873715
polypgen_static_0082,DeepLabV3-R50,0.0,0.0277096555552794,0,-2.2519047807818344,-1.3699757391680456
polypgen_static_0083,DeepLabV3-R50,0.9374286603714848,0.463080821336338,0,0.5795058657865759,0.31083435328129483
polypgen_static_0084,DeepLabV3-R50,0.8856280785001418,0.296418681848492,1,0.4230473263700009,-0.33258769231472196
polypgen_static_0085,DeepLabV3-R50,0.9029889879391716,0.3729753032530484,0,0.47548423799621414,-0.0370303563810159
polypgen_static_0086,DeepLabV3-R50,0.9628305314455434,0.0638900857719567,0,0.6562297075489412,-1.2302962265199069
polypgen_static_0087,DeepLabV3-R50,0.8851611620567111,0.0978412301792265,0,0.4216370513860213,-1.099223177464009
polypgen_static_0088,DeepLabV3-R50,0.9625705989342352,0.0370808269741378,0,0.6554446070810127,-1.333797046739868
polypgen_static_0089,DeepLabV3-R50,0.9292221443587948,0.6038472791930863,0,0.5547188950102008,0.8542825685977651
polypgen_static_0090,DeepLabV3-R50,0.9652127264474064,0.1230917225892706,0,0.6634248921807019,-1.0017401886538118
polypgen_static_0091,DeepLabV3-R50,0.9202481669486746,0.6873979631993663,0,0.5276138829114566,1.176841442373578
polypgen_static_0092,DeepLabV3-R50,0.8700290979631425,0.6703287718782115,1,0.37593214690602916,1.1109434884034857
polypgen_static_0093,DeepLabV3-R50,0.0,0.4603907604913706,0,-2.2519047807818344,0.30044900447342787
polypgen_static_0094,DeepLabV3-R50,0.9441135702426467,0.1865009515228414,1,0.5996969755538596,-0.7569401643922752
polypgen_static_0095,DeepLabV3-R50,0.8820754716981132,0.6290877133201299,0,0.41231702853768476,0.9517267260270427
polypgen_static_0096,DeepLabV3-R50,0.9517476193009524,0.2647049245645759,0,0.6227548664567755,-0.4550230015448724
polypgen_static_0097,DeepLabV3-R50,0.9656002751977985,0.2541697906143277,0,0.6645954448897363,-0.4956953309517025
polypgen_static_0098,DeepLabV3-R50,0.9757100205542136,0.0323725722483481,1,0.6951309318513852,-1.3519739098004533
polypgen_static_0099,DeepLabV3-R50,0.925229295534312,0.0910715104985043,0,0.5426588896469141,-1.1253586086931249
polypgen_static_0100,DeepLabV3-R50,0.9138966173671108,0.0978969514973596,0,0.5084296549614382,-1.0990080576737156
polypgen_static_0101,DeepLabV3-R50,0.9430845472293136,0.3796415138668544,0,0.5965889132140961,-0.011294536099999187
polypgen_static_0102,DeepLabV3-R50,0.4538688718251624,0.5232839216485938,1,-0.8810386976790391,0.5432566783106619
polypgen_static_0103,DeepLabV3-R50,0.855592589721727,0.328434324865367,1,0.33232810015348135,-0.20898691181177048
polypgen_static_0104,DeepLabV3-R50,0.9627559389999392,0.2156886000360105,0,0.656004408437056,-0.6442572445030201
polypgen_static_0105,DeepLabV3-R50,0.9514643772069514,0.3896084078386671,0,0.6218993616974128,0.027184024941454485
polypgen_static_0106,DeepLabV3-R50,0.923728813559322,0.747765448702615,0,0.5381268320956898,1.4098983989766147
polypgen_static_0107,DeepLabV3-R50,0.9098338327431218,0.8245025678072537,1,0.49615841542570827,1.7061525710350054
polypgen_static_0108,DeepLabV3-R50,0.9305373525557012,0.8271892967829869,1,0.5586913514205897,1.71652505670476
polypgen_static_0109,DeepLabV3-R50,0.8633062563881866,0.7312010560257184,0,0.3556264681752554,1.345949289400941
polypgen_static_0110,DeepLabV3-R50,0.9582166925868324,0.6730271767781064,0,0.6422940631438208,1.121361050579707
polypgen_static_0111,DeepLabV3-R50,0.9100281162136832,0.6372487695367547,1,0.4967452294524757,0.9832336027613818
polypgen_static_0112,DeepLabV3-R50,0.9460239629878604,0.2622252249895742,0,0.6054671280855536,-0.46459622182101995
polypgen_static_0113,DeepLabV3-R50,0.9536153790140536,0.6221759650843649,1,0.628396250127305,0.9250429740833392
polypgen_static_0114,DeepLabV3-R50,0.9463108103442324,0.4761332945021823,1,0.6063335221836919,0.36122521595870033
polypgen_static_0115,DeepLabV3-R50,0.9787986386339192,0.0286714865073813,0,0.7044597975920557,-1.3662624588716283
polypgen_static_0116,DeepLabV3-R50,0.9335246293639408,0.8990059385119363,0,0.5677141258637611,1.993783051058341
polypgen_static_0117,DeepLabV3-R50,0.907867667500695,0.3734357584860343,0,0.49021980757675065,-0.035252705807084735
polypgen_static_0118,DeepLabV3-R50,0.9467174119885824,0.5864718767743232,0,0.6075616222764164,0.7872024446914604
polypgen_static_0119,DeepLabV3-R50,0.9507598784194528,0.4733526792413737,0,0.6197714927173585,0.35049026940981465
polypgen_static_0120,DeepLabV3-R50,0.8996728462377317,0.7914124140147822,1,0.46546815963643196,1.578403494324086
polypgen_static_0121,DeepLabV3-R50,0.5413311862587225,0.6840002252300438,1,-0.6168674185946549,1.1637240089760537
polypgen_static_0122,DeepLabV3-R50,0.0,0.023362013993818,0,-2.2519047807818344,-1.386760405653128
polypgen_static_0123,DeepLabV3-R50,0.95098518156652,0.4629949385769412,0,0.6204519986121312,0.31050279111065227
polypgen_static_0124,DeepLabV3-R50,0.953754971535522,0.3036477868337491,0,0.6288178755460441,-0.3046787411171905
polypgen_static_0125,DeepLabV3-R50,0.2983319660924254,0.6702513136867502,1,-1.3508225537129064,1.1106444504327062
polypgen_static_0126,DeepLabV3-R50,0.8394062969505853,0.2827107798712076,0,0.2834390021153199,-0.38550892780442503
polypgen_static_0127,DeepLabV3-R50,0.6928652052515891,0.3041428523553655,0,-0.1591738864557119,-0.3027674727775344
polypgen_static_0128,DeepLabV3-R50,0.947093084086074,0.4367662274108908,1,0.6086963027288306,0.2092432546396354
polypgen_static_0129,DeepLabV3-R50,0.6696720871571942,0.5392174850037184,1,-0.22922640807753308,0.6047703847774842
polypgen_static_0130,DeepLabV3-R50,0.827475181110813,0.4250229739663497,0,0.24740224556812265,0.16390681424316422
polypgen_static_0131,DeepLabV3-R50,0.9487013187559838,0.2349040745405528,1,0.6135538166486192,-0.5700732699614457
polypgen_static_0132,DeepLabV3-R50,0.895267432091851,0.6391784119246627,0,0.4521620414831352,0.9906832518317222
polypgen_static_0133,DeepLabV3-R50,0.9459940652818992,0.3873823191466526,0,0.6053768250187229,0.018589904259362827
polypgen_static_0134,DeepLabV3-R50,0.9806371534960696,0.2847451041050927,0,0.7100128500798086,-0.37765514011158574
polypgen_static_0135,DeepLabV3-R50,0.8717907165181156,0.1421043836917268,0,0.3812529416956471,-0.9283392030648903
polypgen_static_0136,DeepLabV3-R50,0.9050688586055232,0.1821112459273079,1,0.4817662818435397,-0.773887224849569
polypgen_static_0137,DeepLabV3-R50,0.7868106702977038,0.0581862860206278,1,0.12457910849003645,-1.2523165276809736
polypgen_static_0138,DeepLabV3-R50,0.9514649773234468,0.2153524506364703,0,0.6219011742899929,-0.6455549953595895
polypgen_static_0139,DeepLabV3-R50,0.9284757567639969,0.6542878122678198,1,0.5524645050264979,1.049015163964845
polypgen_static_0140,DeepLabV3-R50,0.9769252838231076,0.1224473047827255,0,0.6988015144817119,-1.0042280519716589
polypgen_static_0141,DeepLabV3-R50,0.9475664442743084,0.2832232861861299,0,0.6101260404073195,-0.3835303268903749
polypgen_static_0142,DeepLabV3-R50,0.6826596493375355,0.1868045980126041,0,-0.18999875974020222,-0.7557678954763621
polypgen_static_0143,DeepLabV3-R50,0.9719842170468388,0.2190229101022031,1,0.6838775104831687,-0.6313846832240533
polypgen_static_0144,DeepLabV3-R50,0.9322196066519858,0.1258846073478402,0,0.5637724337042973,-0.9909578740261762
polypgen_static_0145,DeepLabV3-R50,0.901827740081912,0.5371548462234866,0,0.47197680357976846,0.5968072848954072
polypgen_static_0146,DeepLabV3-R50,0.5553545879113463,0.3706103000224798,0,-0.5745111194768004,-0.046160775689983224
polypgen_static_0147,DeepLabV3-R50,0.4043942047444674,0.7379991920483787,1,-1.0304720412810955,1.3721944258151357
polypgen_static_0148,DeepLabV3-R50,0.8529860281086428,0.171587527398763,0,0.324455238340937,-0.8145154834553986
polypgen_static_0149,DeepLabV3-R50,0.8166616900567334,0.704812860244796,1,0.21474116425985532,1.2440740407024355
polypgen_static_0150,DeepLabV3-R50,0.9712397376981464,0.1075251204828826,0,0.6816288841682846,-1.0618371908946946
polypgen_static_0151,DeepLabV3-R50,0.9707261437080218,0.2431905998680437,0,0.6800776242664631,-0.5380820025177308
polypgen_static_0152,DeepLabV3-R50,0.825503355704698,0.8486231390405644,1,0.241446541753994,1.7992733441846445
polypgen_static_0153,DeepLabV3-R50,0.9536942141060282,0.6460926485678606,0,0.6286343637333598,1.0173766106135815
polypgen_static_0154,DeepLabV3-R50,0.8775757575757576,0.961469950399088,1,0.39872608662269887,2.234933935284785
polypgen_static_0155,DeepLabV3-R50,0.871825876662636,0.9547062845343826,1,0.38135913943819383,2.2088218756426246
polypgen_static_0156,DeepLabV3-R50,0.0,0.5489907769735992,0,-2.2519047807818344,0.6425015187398347
polypgen_static_0157,DeepLabV3-R50,0.9048723897911832,0.8747177471780898,0,0.48117286720181063,1.900015157523105
polypgen_static_0158,DeepLabV3-R50,0.935467531151859,0.6273042506129628,1,0.5735824687469075,0.9448414236613344
polypgen_static_0159,DeepLabV3-R50,0.9250503840078436,0.2110758666556396,1,0.5421185050584636,-0.6620653343097859
polypgen_static_0160,DeepLabV3-R50,0.920651909511068,0.5735655204995204,0,0.5288333474296211,0.737375686310441
polypgen_static_0161,DeepLabV3-R50,0.0,0.2028189093573372,0,-2.2519047807818344,-0.6939424503218489
polypgen_static_0162,DeepLabV3-R50,0.9299552906110284,0.4198995840340794,0,0.5569332908269912,0.14412726478617557
polypgen_static_0163,DeepLabV3-R50,0.818335554980801,0.3737455103525112,0,0.21979690787776898,-0.034056866247073
polypgen_static_0164,DeepLabV3-R50,0.9747003994673769,0.2979474613723669,0,0.6920814711136083,-0.3266856293054528
polypgen_static_0165,DeepLabV3-R50,0.9835959240893016,0.1116896413730242,0,0.7189495243170896,-1.0457594868744744
polypgen_static_0166,DeepLabV3-R50,0.9664004195850042,0.0910552686951655,0,0.667012201953499,-1.125421312402321
polypgen_static_0167,DeepLabV3-R50,0.978951626192866,0.0496424070302562,0,0.7049218813980093,-1.2853013442338095
polypgen_static_0168,DeepLabV3-R50,0.8890945906855655,0.5155930817784864,1,0.4335175839193896,0.5135651362676846
polypgen_static_0169,DeepLabV3-R50,0.7446346245561973,0.3823972683400301,1,-0.0028094704929602443,-0.0006555680311871242
polypgen_static_0170,DeepLabV3-R50,0.9594313832695462,0.5760848988075582,0,0.6459629163341644,0.7471020917770296
polypgen_static_0171,DeepLabV3-R50,0.8489612577203818,0.7910835547503641,0,0.31229881704824947,1.577133888033927
polypgen_static_0172,DeepLabV3-R50,0.9290809903483004,0.633358583547705,1,0.5542925532681409,0.9682150062492098
polypgen_static_0173,DeepLabV3-R50,0.9409613375130615,0.5814467751217066,1,0.5901759680486356,0.7678023506173632
polypgen_static_0174,DeepLabV3-R50,0.971189928580075,0.2168348382193123,1,0.6814784406485103,-0.6398320348008846
polypgen_static_0175,DeepLabV3-R50,0.9464530892448512,0.1554831708501712,0,0.6067632615452284,-0.8766885604682387
polypgen_static_0176,DeepLabV3-R50,0.789880431612715,0.8042433735911984,0,0.13385101923607903,1.6279391734110542
polypgen_static_0177,DeepLabV3-R50,0.8788751107174491,0.6365647792282448,1,0.4026506544053603,0.9805929643727131
polypgen_static_0178,DeepLabV3-R50,0.6839134524929446,0.6712921490570727,0,-0.1862117711905676,1.1146627381203573
polypgen_static_0179,DeepLabV3-R50,0.9418944016980632,0.3961243128932454,1,0.5929941962285787,0.05233956999811638
polypgen_static_0180,DeepLabV3-R50,0.9486988847583644,0.9520965854095016,0,0.6135464649992993,2.198746774275985
polypgen_static_0181,DeepLabV3-R50,0.9688516092549831,0.1888766961060258,0,0.6744157781633265,-0.7477682766184618
polypgen_static_0182,DeepLabV3-R50,0.6887786732796032,0.2758040145289312,0,-0.1715168525097239,-0.4121734426044598
polypgen_static_0183,DeepLabV3-R50,0.9496218433534164,0.4380549927507536,0,0.6163341702432764,0.21421870997589826
polypgen_static_0184,DeepLabV3-R50,0.9798674628971704,0.1312341321466962,0,0.7076880756746574,-0.9703052999045201
polypgen_static_0185,DeepLabV3-R50,0.9771631253286788,0.0906279014671132,0,0.6995198912495004,-1.1270712221955055
polypgen_static_0186,DeepLabV3-R50,0.9760971734065904,0.1038730763360792,0,0.696300288789581,-1.0759364081660205
polypgen_static_0187,DeepLabV3-R50,0.989616023973343,0.0484647205396752,1,0.7371326412044326,-1.2898479644390282
polypgen_static_0188,DeepLabV3-R50,0.97838583890549,0.1019346336804869,0,0.7032129767987679,-1.083420031876628
polypgen_static_0189,DeepLabV3-R50,0.9662422839506172,0.3228971429688254,0,0.6665345688943306,-0.23036396189440103
polypgen_static_0190,DeepLabV3-R50,0.6584185045723507,0.8986589905731601,0,-0.26321674237148956,1.9924436109601356
polypgen_static_0191,DeepLabV3-R50,0.8892914289164628,0.367083877716062,1,0.43411211434733016,-0.05977501261867835
polypgen_static_0192,DeepLabV3-R50,0.9477855477855478,0.8698413972919178,1,0.6107878209146256,1.8811893400432358
polypgen_static_0193,DeepLabV3-R50,0.935429262394196,0.8597299180937503,0,0.5734668817455084,1.8421525879069718
polypgen_static_0194,DeepLabV3-R50,0.9629847526597048,0.0637275323055416,1,0.65669551748858,-1.2309237864696407
polypgen_static_0195,DeepLabV3-R50,0.5184518451845185,0.4813111259366941,1,-0.6859722077295419,0.3812149443012188
polypgen_static_0196,DeepLabV3-R50,0.9018492176386912,0.4319344232621587,0,0.47204167441794265,0.19058941208817076
polypgen_static_0197,DeepLabV3-R50,0.8974723378337225,0.4574369086247878,0,0.4588217414220519,0.28904525425022304
polypgen_static_0198,DeepLabV3-R50,0.9142538975501112,0.4513357715391274,0,0.509508784453334,0.2654909778189906
polypgen_static_0199,DeepLabV3-R50,0.90078960774325,0.4003418962529551,1,0.4688412274228908,0.06862212895910955
polypgen_static_0200,DeepLabV3-R50,0.9407682775712516,0.4684863825897921,0,0.5895928495695719,0.3317032638207857
polypgen_static_0201,DeepLabV3-R50,0.9334482758620688,0.63412408043544,0,0.5674835076554193,0.9711703119648174
polypgen_static_0202,DeepLabV3-R50,1.0,0.0302294299284298,1,0.7684964148103479,-1.3602478046377735
polypgen_static_0203,DeepLabV3-R50,0.96113074204947,0.342272608217364,0,0.6510956616247862,-0.155562321144443
polypgen_static_0204,DeepLabV3-R50,0.8687534321801208,0.2517893242935617,0,0.3720791244498143,-0.5048854476409904
polypgen_static_0205,DeepLabV3-R50,0.938833754945839,0.822604665169863,0,0.5837498151188756,1.6988254576243373
polypgen_static_0206,DeepLabV3-R50,0.0,0.0266340378297543,0,-2.2519047807818344,-1.3741283089080203
polypgen_static_0207,DeepLabV3-R50,0.7778263858508844,0.3370196294172166,0,0.09744296500532282,-0.17584216619773319
polypgen_static_0208,DeepLabV3-R50,0.7288288675755882,0.5465114349634237,1,-0.05054919777443161,0.6329296788917353
polypgen_static_0209,DeepLabV3-R50,0.6750937076321876,0.2815007534317775,0,-0.21285093911281597,-0.39018040081728733
polypgen_static_0210,DeepLabV3-R50,0.895452778857365,0.8187962798287555,0,0.4527218630752927,1.684122663731715
polypgen_static_0211,DeepLabV3-R50,0.881788849026377,0.4077987901715138,1,0.411451313077289,0.09741049057270483
polypgen_static_0212,DeepLabV3-R50,0.8693150176350474,0.4697800974029438,1,0.37377533782930167,0.33669782727745273
polypgen_static_0213,DeepLabV3-R50,0.9825517840625612,0.0731170704015106,1,0.7157958025319571,-1.1946741869656652
polypgen_static_0214,DeepLabV3-R50,0.941477603257708,0.3823563954676248,0,0.5917352977210092,-0.0008133633604277317
polypgen_static_0215,DeepLabV3-R50,0.8308571428571428,0.9002027313323326,1,0.25761712687018445,1.9984034338700603
polypgen_static_0216,DeepLabV3-R50,0.9341873201522324,0.441673342569924,0,0.569715717913025,0.22818784567454556
polypgen_static_0217,DeepLabV3-R50,0.9055457357490058,0.3170513642937534,1,0.48320664213786496,-0.25293239216161645
polypgen_static_0218,DeepLabV3-R50,0.7318852594926215,0.6641496702663542,1,-0.04131766797402586,1.087088219226788
polypgen_static_0219,DeepLabV3-R50,0.9575658183735029,0.1501037377460838,0,0.6403281618917,-0.897456599703876
polypgen_static_0220,DeepLabV3-R50,0.9285868392664508,0.7746719100913235,1,0.5528000187497192,1.5137744831291022
polypgen_static_0221,DeepLabV3-R50,0.8018718393841044,0.3563373549207735,1,0.17006988160561698,-0.10126343765172546
polypgen_static_0222,DeepLabV3-R50,0.964017163006075,0.2266709091927904,0,0.6598138109330981,-0.6018585338856126
polypgen_static_0223,DeepLabV3-R50,0.9146651596496186,0.6377210931313345,0,0.5107509609903879,0.9850570727728776
polypgen_static_0224,DeepLabV3-R50,0.961751288903285,0.225326697775571,0,0.6529699620839698,-0.6070480464074047
polypgen_static_0225,DeepLabV3-R50,0.87918410041841,0.7449854903721156,0,0.40358392726756837,1.3991659885972794
polypgen_static_0226,DeepLabV3-R50,0.0,0.0421085867629682,0,-2.2519047807818344,-1.31438669056638
polypgen_static_0227,DeepLabV3-R50,1.0,0.0250488459242531,1,0.7684964148103479,-1.3802481596529714
polypgen_static_0228,DeepLabV3-R50,0.2324251091374379,0.3817832615078458,0,-1.5498877032574738,-0.003026025611943053
polypgen_static_0229,DeepLabV3-R50,0.9827634053837376,0.0474803116949785,0,0.7164349838234513,-1.2936484097861476
polypgen_static_0230,DeepLabV3-R50,0.9798540655251606,0.1823866412323984,0,0.7076476102362212,-0.7728240235064602
polypgen_static_0231,DeepLabV3-R50,0.9671574178935448,0.2098379541566359,1,0.6692986405496762,-0.666844465279936
polypgen_static_0232,DeepLabV3-R50,0.0642490478556052,0.6724570572502593,0,-2.057846879823105,1.1191600259560648
polypgen_static_0233,DeepLabV3-R50,0.9089714714714716,0.6834281173685489,0,0.49355373840978367,1.1615153081176837
polypgen_static_0234,DeepLabV3-R50,0.976201403002688,0.0717057029256269,0,0.6966151039862502,-1.200122964661736
polypgen_static_0235,DeepLabV3-R50,0.8381034205015304,0.5179100995462538,0,0.27950379253088553,0.5225103011167649
polypgen_static_0236,DeepLabV3-R50,0.57339340763576,0.8832940048192303,0,-0.5200266468141095,1.9331249762976532
polypgen_static_0237,DeepLabV3-R50,0.4507201646090535,0.5991743349660508,0,-0.8905490567191441,0.8362420265601141
polypgen_static_0238,DeepLabV3-R50,0.7846516324469875,0.5794952387387673,0,0.11805794798440432,0.7602681767766546
polypgen_static_0239,DeepLabV3-R50,0.8190338860850757,0.8616721922271234,1,0.22190614798003933,1.849651003563002
polypgen_static_0240,DeepLabV3-R50,0.7798630574378259,0.3367138355097244,0,0.10359453030154968,-0.17702272551428855
polypgen_static_0241,DeepLabV3-R50,0.9540895606724114,0.3661537328635225,0,0.6298284689751368,-0.06336596438229242
polypgen_static_0242,DeepLabV3-R50,0.6184511291944774,0.4892098516264253,1,-0.38393425074749965,0.41170905806038643
polypgen_static_0243,DeepLabV3-R50,0.9438737158606866,0.3243576042955434,0,0.598972519091819,-0.224725650654437
polypgen_static_0244,DeepLabV3-R50,0.8802200550137534,0.8247922863702796,0,0.40671292576592294,1.7072710692796702
polypgen_static_0245,DeepLabV3-R50,0.9758768850571484,0.0622153261988564,0,0.6956349295955513,-1.236761865528965
polypgen_static_0246,DeepLabV3-R50,0.9813958999881502,0.0601881681306839,0,0.7123045688916404,-1.2445879872563004
polypgen_static_0247,DeepLabV3-R50,0.9630908125331916,0.4871472596793157,1,0.6570158608572638,0.40374613898400025
polypgen_static_0248,DeepLabV3-R50,0.9664357551681496,0.0491827170304327,0,0.6671189295910782,-1.2870760405201729
polypgen_static_0249,DeepLabV3-R50,0.9665067418540668,0.0696178212371143,0,0.6673333378620937,-1.2081835182530523
polypgen_static_0250,DeepLabV3-R50,0.0,0.0342788126136193,0,-2.2519047807818344,-1.3446146074478638
polypgen_static_0251,DeepLabV3-R50,0.0,0.0199824093422746,0,-2.2519047807818344,-1.3998078328905568
polypgen_static_0252,DeepLabV3-R50,0.6689757545769421,0.7874305978874461,0,-0.2313296118354561,1.56303114709687
polypgen_static_0253,DeepLabV3-R50,0.9612674356870504,0.2525975809354382,0,0.6515085312511639,-0.501765062030432
polypgen_static_0254,DeepLabV3-R50,0.023103967855349,0.6870478707819123,0,-2.182121528648615,1.1754898625842023
polypgen_static_0255,DeepLabV3-R50,0.9422995780590716,0.2979826731067688,0,0.5942179913937944,-0.32654968957584485
polypgen_static_0256,DeepLabV3-R50,0.9112474437627812,0.7361830601861516,1,0.5004280878395898,1.3651829996960594
