sample_id,model_state_id,delta_dice,harm,benefit,SOURCE_STATE,SOURCE_PLUS_SIMPLE_MASK_CHANGE,FROZEN_FULL_TRANSITION_SAFETTA,pred_dice,pred_iou,area_delta,boundary_delta,CHANGE_MAGNITUDE_ONLY,CHANGE_MAGNITUDE_IOU_ONLY,magnitude_stratum
polypgen_static_0404,DeepLabV3-R50::20260817,-9.728450662016552e-05,0,0,0.7024228589392126,0.201044083879762,0.4070728044941871,0.9969235072017899,0.9938658859612436,9.684917355371608e-05,1.6187516187516097e-05,0.0030764927982100954,0.006134114038756411,1
polypgen_static_0405,DeepLabV3-R50::20260817,-0.0036636346255418,0,0,0.2757088316102809,0.081032070937892,0.1723008194119934,0.9883303411131059,0.976929902395741,9.684917355371608e-05,1.6187516187516314e-05,0.011669658886894085,0.023070097604259043,2
polypgen_static_0406,DeepLabV3-R50::20260817,0.0,0,0,0.62907859050991,0.4647954176436563,0.478341301913699,0.9130182421227198,0.8399572812571515,0.016932463842975212,-0.0007365319865319862,0.08698175787728024,0.16004271874284848,3
polypgen_static_0407,DeepLabV3-R50::20260817,-0.0001266768341861,0,0,0.1402679712797319,0.0535218424470843,0.0655405726009499,0.9988210636625622,0.9976449038335732,3.2283057851238695e-05,0.0,0.0011789363374378192,0.0023550961664268177,1
polypgen_static_0408,DeepLabV3-R50::20260817,0.0006794576813777,0,0,0.1480855480240624,0.0368958816064528,0.1053997814010127,0.998439199735137,0.9968832640725349,-0.00020176911157024358,-0.00010521885521885517,0.0015608002648630492,0.0031167359274650863,1
polypgen_static_0409,DeepLabV3-R50::20260817,0.0,0,0,0.5649983766620172,0.8003281220437183,0.0768698121347582,0.7924528301886793,0.65625,2.4212293388429753e-05,1.618751618751618e-05,0.2075471698113207,0.34375,4
polypgen_static_0410,DeepLabV3-R50::20260817,-0.0011507562362053,0,0,0.5376117452523614,0.0598301790422354,0.2953384142284949,0.9931924041562165,0.9864768683274021,0.00046003357438016007,3.237503237503241e-05,0.006807595843783543,0.013523131672597888,1
polypgen_static_0411,DeepLabV3-R50::20260817,0.0001426432300337,0,0,0.1329387111303047,0.0548402355413236,0.0770186616375336,0.9973000651708407,0.9946146703806871,0.00020176911157024358,2.4281274281274254e-05,0.0026999348291593117,0.0053853296193129285,1
polypgen_static_0412,DeepLabV3-R50::20260817,-0.000377953365361,0,0,0.7410515216246897,0.1932374490084533,0.3597420733959112,0.9987915407854985,0.9975859987929994,3.228305785124043e-05,0.0,0.0012084592145015227,0.002414001207000638,1
polypgen_static_0413,DeepLabV3-R50::20260817,-0.0005824049612036,0,0,0.1241689317972821,0.0425571651702297,0.0672676657628642,0.9983112862369828,0.996628266366957,0.0001129907024793389,0.0,0.0016887137630171578,0.0033717336330429948,1
polypgen_static_0414,DeepLabV3-R50::20260817,-0.0135560901036158,0,0,0.2223418266854308,0.1789952105687846,0.1043481486233573,0.9648121730860675,0.9320165365181442,0.0008070764462809916,0.0003075628075628076,0.03518782691393252,0.0679834634818558,3
polypgen_static_0415,DeepLabV3-R50::20260817,0.0,0,0,0.0433690383371124,0.0004127203567878,0.0264633259883416,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0416,DeepLabV3-R50::20260817,0.0,0,0,0.0441239839463235,0.0004071111814992,0.0238924471635669,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0417,DeepLabV3-R50::20260817,-0.1165636879875937,1,0,0.6321290380440713,0.8864916328073799,0.7625341186224583,0.8494504779866033,0.7382997965182003,0.01868381973140496,0.00135975135975136,0.15054952201339666,0.2617002034817997,4
polypgen_static_0418,DeepLabV3-R50::20260817,0.0,0,0,0.3204327786255704,0.6369052959323988,0.1518020925869196,0.7588028169014085,0.6113475177304964,0.0022113894628099174,8.903133903133897e-05,0.2411971830985915,0.38865248226950355,4
polypgen_static_0419,DeepLabV3-R50::20260817,0.1730632684964965,0,1,0.5987548709324245,0.4018049005685986,0.0008535543904782,0.8163290667329439,0.6896587926509187,-0.044550619834710745,-0.003342722092722093,0.18367093326705608,0.3103412073490813,4
polypgen_static_0420,DeepLabV3-R50::20260817,0.0008754611183185,0,0,0.2334540627062491,0.0761779698691425,0.1194410023097438,0.998507017020006,0.9970184853905785,-0.00016948605371899794,-8.09375809375794e-06,0.0014929829799940064,0.0029815146094215317,1
polypgen_static_0421,DeepLabV3-R50::20260817,0.0044778390329123,0,0,0.3111286658664507,0.0765252078635319,0.215828136517359,0.9851288258689261,0.9706934741864032,-0.0002098398760330411,-0.00010117197617197588,0.014871174131073861,0.02930652581359683,2
polypgen_static_0422,DeepLabV3-R50::20260817,-0.0007844455650809,0,0,0.1881449922011645,0.0198998234197233,0.0924572252642623,0.9972844534962662,0.994583615436696,0.0,-8.093758093758157e-06,0.0027155465037338455,0.005416384563303955,1
polypgen_static_0423,DeepLabV3-R50::20260817,0.0018786386825111,0,0,0.2731636057467695,0.0943450493646674,0.1765515920239445,0.9974614794261762,0.9949358143917089,0.00025019369834709815,0.0,0.002538520573823755,0.0050641856082911385,1
polypgen_static_0424,DeepLabV3-R50::20260817,0.001872159619299,0,0,0.3012913165856136,0.0664341554941247,0.1413608170978678,0.9964383840439606,0.9929020482660718,0.0001372029958677662,0.0,0.0035616159560394323,0.007097951733928243,1
polypgen_static_0425,DeepLabV3-R50::20260817,-0.0105141991020105,0,0,0.6525457828114293,0.1700061179760171,0.4135456454201662,0.982895540623091,0.9663663663663664,0.0003712551652892554,0.0,0.017104459376908965,0.033633633633633586,2
polypgen_static_0426,DeepLabV3-R50::20260817,-0.0008275446980703,0,0,0.5998885366161558,0.0488586190209706,0.3646715270818574,0.9840843323687474,0.9686673448626653,0.0011137654958677731,2.4281274281274254e-05,0.015915667631252628,0.03133265513733474,2
polypgen_static_0427,DeepLabV3-R50::20260817,9.255454674783614e-06,0,0,0.2506725264132692,0.0518492621997378,0.1058226562414951,0.999244499008405,0.9984901387185052,8.07076446281002e-05,0.0,0.0007555009915950484,0.0015098612814947732,1
polypgen_static_0428,DeepLabV3-R50::20260817,-0.0228207078708821,1,0,0.1565466472089573,0.0655908133144183,0.2397093542732215,0.9755970586321338,0.9523567526362597,0.005875516528925609,-2.428127428127447e-05,0.02440294136786625,0.04764324736374026,3
polypgen_static_0429,DeepLabV3-R50::20260817,0.0007325783032726,0,0,0.0999535770781172,0.0547614366911804,0.0895670125605576,0.9988893590014809,0.9977811823128533,-0.00025826446280990956,0.0,0.0011106409985190968,0.0022188176871467125,1
polypgen_static_0430,DeepLabV3-R50::20260817,5.306626264967029e-06,0,0,0.1738253129498837,0.0646307620087372,0.112778779751732,0.9981438268985999,0.9962945317876237,4.8424586776840695e-05,8.093758093758157e-06,0.0018561731014000715,0.0037054682123762728,1
polypgen_static_0431,DeepLabV3-R50::20260817,0.0197031885767802,0,0,0.2664029947546358,0.0858173264863802,0.1030488341492104,0.9785321178002773,0.9579666036028626,-0.003736763946280988,-0.0001861564361564363,0.021467882199722732,0.042033396397137435,3
polypgen_static_0432,DeepLabV3-R50::20260817,0.0009238415348001,0,0,0.342941044547591,0.0878549748451444,0.2408485384360372,0.9927023024101252,0.9855103459338074,-0.0017190728305785108,2.428127428127447e-05,0.007297697589874752,0.014489654066192625,2
polypgen_static_0433,DeepLabV3-R50::20260817,0.0008835890493577,0,0,0.2781013513947443,0.0432195407435405,0.1617619336530073,0.9975089952947689,0.9950303699613473,-0.0002259814049586778,0.0,0.0024910047052311146,0.004969630038652695,1
polypgen_static_0434,DeepLabV3-R50::20260817,0.0022618296270334,0,0,0.3072254362923772,0.025348165136451,0.179299066069104,0.9898901865086283,0.9799827437446074,3.2283057851238695e-05,-0.00010521885521885517,0.010109813491371744,0.020017256255392635,2
polypgen_static_0435,DeepLabV3-R50::20260817,0.3001763344609884,0,1,0.6033376181036413,0.9468751991198832,0.3337209657652626,0.6474719101123596,0.4787123572170301,0.039821151859504134,0.0010440947940947944,0.3525280898876404,0.5212876427829699,4
polypgen_static_0436,DeepLabV3-R50::20260817,0.0028462497504526,0,0,0.6345307454609364,0.1069534237283308,0.2360483836424747,0.9932104752667313,0.9865125240847784,0.0001936983471074391,8.093758093758157e-06,0.006789524733268659,0.013487475915221592,1
polypgen_static_0437,DeepLabV3-R50::20260817,-0.0030921898587611,0,0,0.4145832730776307,0.0769588817648094,0.2951391954653771,0.9919638590851831,0.984055847625614,0.0007990056818181768,0.00014568764568764552,0.008036140914816858,0.015944152374385956,2
polypgen_static_0438,DeepLabV3-R50::20260817,0.0003830401350868,0,0,0.3677662757041733,0.0801984437634322,0.2105028116835634,0.9925755248335894,0.9852604828462516,-0.0004519628099173556,-1.2140637140637235e-05,0.007424475166410649,0.014739517153748438,2
polypgen_static_0439,DeepLabV3-R50::20260817,0.0002599122850122,0,0,0.3745783288781893,0.0881856197975263,0.3003804275366758,0.9986689147218032,0.9973413683091102,2.4212293388427286e-05,0.0,0.0013310852781968086,0.0026586316908897567,1
polypgen_static_0440,DeepLabV3-R50::20260817,0.0212137721270246,0,1,0.3890063616259798,0.098353204948219,0.236485583818527,0.9734922751156772,0.9483535793414317,-0.0052944214876033124,-0.0004046879046879044,0.026507724884322847,0.05164642065856828,3
polypgen_static_0441,DeepLabV3-R50::20260817,0.0,0,0,0.4695256866388489,0.6995190548321598,0.4567141191232367,0.8088105726872247,0.6789940828402367,-0.0013155346074380158,-6.475006475006471e-05,0.19118942731277533,0.32100591715976334,4
polypgen_static_0442,DeepLabV3-R50::20260817,0.0113443785414885,0,0,0.3078656112846366,0.2001923920724912,0.2270790542759205,0.9878070625888198,0.9759078789022865,-0.007513881714875992,0.00015782828282828298,0.012192937411180216,0.024092121097713526,2
polypgen_static_0443,DeepLabV3-R50::20260817,-0.0130274389870207,0,0,0.3474482250833136,0.1081430967470492,0.1481840037940746,0.977650402196426,0.9562779740871614,-0.007473527892561976,-0.0005260942760942759,0.02234959780357404,0.04372202591283858,3
polypgen_static_0444,DeepLabV3-R50::20260817,0.0,0,0,0.0500747542176447,0.0003930161417905,0.0237432528253009,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0445,DeepLabV3-R50::20260817,0.000466646571316,0,0,0.3447033178462237,0.0435598032214252,0.1757272394119025,0.9974803616422113,0.9949733885274985,9.684917355371608e-05,4.0468790468790785e-06,0.0025196383577886783,0.0050266114725014965,1
polypgen_static_0446,DeepLabV3-R50::20260817,-0.0028575693636365,0,0,0.4865188566040135,0.0694930717692677,0.3035186538689998,0.9947655398037077,0.9895855934042092,-0.0010653409090909116,-3.237503237503263e-05,0.0052344601962922566,0.010414406595790848,1
polypgen_static_0447,DeepLabV3-R50::20260817,0.0190341764589325,0,0,0.2616487219172971,0.1308682396457016,0.2687809888636038,0.9742567518292534,0.9498056687837709,0.008401665805785136,-0.00014568764568764552,0.02574324817074658,0.05019433121622907,3
polypgen_static_0448,DeepLabV3-R50::20260817,-0.0294015327274617,1,0,0.219851709299367,0.1461904802529686,0.1134658620821398,0.9600737302919587,0.9232132683420903,-0.009789837293388434,-0.000534188034188034,0.03992626970804125,0.07678673165790972,3
polypgen_static_0449,DeepLabV3-R50::20260817,0.0051781728216578,0,0,0.2939453331668559,0.0815727491026658,0.1867229759358382,0.9929282526604875,0.9859558221979821,-0.000669873450413222,-6.47500647500646e-05,0.007071747339512546,0.014044177802017943,2
polypgen_static_0450,DeepLabV3-R50::20260817,0.1581939183450872,0,1,0.5737343764072654,0.8897761040827592,0.796827319550367,0.8196570587964879,0.6944228072908553,0.0618381973140496,-0.0008498445998446,0.18034294120351213,0.30557719270914474,4
polypgen_static_0451,DeepLabV3-R50::20260817,-0.0004543046584618,0,0,0.1332342009274265,0.0665492841360735,0.0489007442930528,0.9984566199977952,0.9969179966978536,-0.0002259814049586778,-8.093758093758157e-06,0.001543380002204775,0.0030820033021463633,1
polypgen_static_0452,DeepLabV3-R50::20260817,0.0029438033625373,0,0,0.3053593496215667,0.0680939027508756,0.1360458413944163,0.9964056883888107,0.9928371223917782,-0.0003228305785124008,-0.00016996891996892,0.0035943116111892826,0.007162877608221763,1
polypgen_static_0453,DeepLabV3-R50::20260817,0.0658983464730283,0,1,0.6662329267985679,0.2929727319050843,0.2754148530828597,0.9313063063063063,0.8714436248682824,0.001339746900826444,-0.0003237503237503237,0.06869369369369371,0.12855637513171758,3
polypgen_static_0454,DeepLabV3-R50::20260817,0.0056812838746115,0,0,0.3324823444719374,0.072155178186446,0.2177742896160698,0.9909060289659818,0.9819759679572764,0.0008716425619834656,2.428127428127447e-05,0.009093971034018211,0.018024032042723626,2
polypgen_static_0455,DeepLabV3-R50::20260817,0.0175054714680895,0,0,0.4618942413743574,0.0965016398758419,0.1556476607782795,0.9788008843802836,0.9584819154355578,-0.0009765625,-0.00011331261331261333,0.021199115619716435,0.04151808456444217,3
polypgen_static_0456,DeepLabV3-R50::20260817,0.0019435330930468,0,0,0.4873738669868714,0.0900955105118739,0.3542961466729567,0.9950657894736842,0.9901800327332242,0.00027440599173554625,3.237503237503263e-05,0.004934210526315819,0.009819967266775809,1
polypgen_static_0457,DeepLabV3-R50::20260817,0.0020216671086322,0,0,0.1728468583727726,0.0581167271239863,0.1132619072817958,0.9965642208311761,0.9931519699812382,0.0008232179752066249,-1.6187516187516314e-05,0.0034357791688238715,0.006848030018761775,1
polypgen_static_0458,DeepLabV3-R50::20260817,0.2133756002132633,0,1,0.8773294779048812,0.6499525714996448,0.780849166422898,0.5083080106032197,0.34075936199722606,-0.1836986699380165,-0.002015345765345765,0.49169198939678027,0.659240638002774,4
polypgen_static_0459,DeepLabV3-R50::20260817,0.3220851483661545,0,1,0.8576390593708145,0.7156053709323131,0.0192382143626662,0.6201499299777576,0.44943283582089555,-0.03721429493801653,-0.004054972804972804,0.37985007002224236,0.5505671641791045,4
polypgen_static_0460,DeepLabV3-R50::20260817,0.5041246551411416,0,1,0.8914064218066579,0.0809889782003243,0.0042083104143676,0.4535982259485404,0.29332495187207797,-0.14489443440082644,-0.007567663817663817,0.5464017740514596,0.706675048127922,4
polypgen_static_0461,DeepLabV3-R50::20260817,0.0039896837724208,0,0,0.3790164893100175,0.4431906100648847,0.2484255911223462,0.9685255369066955,0.9389719004794065,-0.026536673553719026,0.0008822196322196326,0.03147446309330448,0.061028099520593515,3
polypgen_static_0462,DeepLabV3-R50::20260817,0.0055163936043408,0,0,0.5654479073300182,0.2792305290811455,0.5587286767283116,0.9743872972040042,0.9500538502961766,-0.013502388946280974,0.0007365319865319866,0.025612702795995812,0.049946149703823384,3
polypgen_static_0463,DeepLabV3-R50::20260817,-0.000763586460862,0,0,0.3368396099613163,0.056142112642638,0.1125356686464694,0.9954356023020441,0.9909126827340972,0.00016948605371900835,0.0,0.004564397697955913,0.009087317265902839,1
polypgen_static_0464,DeepLabV3-R50::20260817,0.3606221035762761,0,1,0.3144814017094356,0.6117945843629503,0.8474855097681419,0.182958107722998,0.1006900878293601,0.023138881714876033,0.0020800958300958303,0.817041892277002,0.8993099121706399,4
polypgen_static_0465,DeepLabV3-R50::20260817,-0.0009340496721211,0,0,0.3911085668310848,0.0381820610812487,0.2698685935172225,0.9983219599507774,0.9966495421040875,0.00012106146694215031,0.0,0.0016780400492225622,0.0033504578959124842,1
polypgen_static_0466,DeepLabV3-R50::20260817,-0.0306885310340302,1,0,0.1829482578957685,0.130929739247482,0.2573234545947784,0.9646903820816864,0.9317892593535251,0.002146823347107439,0.00047753172753172736,0.03530961791831355,0.06821074064647492,3
polypgen_static_0467,DeepLabV3-R50::20260817,0.0004326535724065,0,0,0.2872093541362496,0.0577183166432635,0.1106879486307728,0.9987682200780127,0.9975394709862621,6.456611570247739e-05,0.0,0.0012317799219873082,0.0024605290137379443,1
polypgen_static_0468,DeepLabV3-R50::20260817,0.0018833298204009,0,0,0.2271269296280468,0.0301105082507779,0.1068159097287534,0.997448049580751,0.9949090909090909,-0.00040353822314050103,-9.712509712509702e-05,0.0025519504192490494,0.005090909090909146,1
polypgen_static_0469,DeepLabV3-R50::20260817,0.0001688618709895,0,0,0.3506520944173011,0.0666589145826425,0.1577784243521869,0.9986161986161987,0.9972362217525605,0.0,0.0,0.0013838013838013419,0.0027637782474394523,1
polypgen_static_0470,DeepLabV3-R50::20260817,0.0432094567760307,0,1,0.7822302667667013,0.4972132714195149,0.8234935943105804,0.9499882199233224,0.9047405352480418,0.018845235020661155,4.8562548562548075e-05,0.050011780076677614,0.09525946475195823,3
polypgen_static_0471,DeepLabV3-R50::20260817,-0.0133313075085131,0,0,0.3568519610432867,0.4574359936511849,0.2876504805761541,0.9859993030923045,0.9723852321790466,-0.010274083161157022,0.0009550634550634556,0.014000696907695453,0.0276147678209534,2
polypgen_static_0472,DeepLabV3-R50::20260817,-0.0766665111722721,1,0,0.8244849726768924,0.7917574319990324,0.6899840577221836,0.8905616676317313,0.802713987473904,0.0030507489669421486,0.0004208754208754209,0.10943833236826872,0.197286012526096,4
polypgen_static_0473,DeepLabV3-R50::20260817,0.0490183730715287,0,1,0.391085318166066,0.1198300206906254,0.1360096472087684,0.9424002199514274,0.8910745233968804,-0.007868995351239666,-0.0005746568246568248,0.05759978004857258,0.10892547660311958,3
polypgen_static_0474,DeepLabV3-R50::20260817,0.0399090837529727,0,1,0.3419664536538426,0.129830896366461,0.0534287314552015,0.9560312606184166,0.9157661762791304,-0.009797908057851246,-8.903133903133886e-05,0.04396873938158341,0.08423382372086963,3
polypgen_static_0475,DeepLabV3-R50::20260817,0.000233929542472,0,0,0.3244499484441479,0.0834531599462088,0.193601701705596,0.9990823583390686,0.9981663992665597,4.842458677686845e-05,0.0,0.0009176416609314453,0.0018336007334402993,1
polypgen_static_0476,DeepLabV3-R50::20260817,-0.0017607545855423,0,0,0.5406017921100439,0.0973405916393358,0.2895232671569111,0.988844772168652,0.9779356768885564,0.0017594266528925678,4.0468790468790785e-05,0.011155227831348036,0.022064323111443573,2
polypgen_static_0477,DeepLabV3-R50::20260817,0.0082035649050424,0,0,0.3096358933579654,0.06626755447596,0.2452787793883074,0.9906340057636888,0.9814418272662384,0.0023082386363636465,-3.2375032375032194e-05,0.009365994236311237,0.01855817273376159,2
polypgen_static_0478,DeepLabV3-R50::20260817,0.0004383728506274,0,0,0.2507223215529126,0.0284698471050697,0.1125289856174703,0.9964813511611541,0.9929873772791024,-8.070764462808633e-05,1.2140637140637235e-05,0.0035186488388458947,0.007012622720897643,1
polypgen_static_0479,DeepLabV3-R50::20260817,0.0009921177120717,0,0,0.3837063976367729,0.0493924000133955,0.1218150636757676,0.9974312869252504,0.9948757366128619,-0.00014527376033059147,4.0468790468790785e-06,0.0025687130747495956,0.005124263387138117,1
polypgen_static_0480,DeepLabV3-R50::20260817,0.0215503570357118,0,1,0.4126840915507062,0.1706077505808354,0.21581279011924,0.9453539236479321,0.8963707776904949,-0.023050103305785108,4.046879046879035e-05,0.05464607635206786,0.10362922230950511,3
polypgen_static_0481,DeepLabV3-R50::20260817,0.2307325000136625,0,1,0.581282637041579,0.7098165412029487,0.0023103782202441,0.755407354001442,0.6069514844315713,-0.043727401859504134,-0.00152972027972028,0.244592645998558,0.3930485155684287,4
polypgen_static_0482,DeepLabV3-R50::20260817,0.0067659454560904,0,0,0.5057220201124704,0.1460566677428743,0.5252708738149302,0.9877290485885655,0.9757555990432702,0.0021145402892562004,0.00019425019425019403,0.012270951411434528,0.02424440095672975,2
polypgen_static_0483,DeepLabV3-R50::20260817,0.0004426794551135,0,0,0.2291687141769361,0.0949791308225773,0.1560601570893343,0.9995017438963627,0.999003984063745,-0.00011299070247933196,0.0,0.0004982561036372957,0.0009960159362549792,1
polypgen_static_0484,DeepLabV3-R50::20260817,0.0011263019193584,0,0,0.1672477276798322,0.0856730636275187,0.1285840979842502,0.9982989147075835,0.9966036069693985,-0.00022598140495869168,-8.093758093758157e-06,0.0017010852924165265,0.0033963930306014634,1
polypgen_static_0485,DeepLabV3-R50::20260817,0.0023510810321518,0,0,0.1239172449682387,0.0315890449104379,0.0835001958129362,0.9941679099416791,0.988403451995685,0.0008635717975206542,8.093758093758157e-06,0.00583209005832086,0.011596548004314977,1
polypgen_static_0486,DeepLabV3-R50::20260817,0.0019879931178873,0,0,0.3913508942319432,0.0478518031621597,0.1955813181189722,0.9900162674236866,0.9802299140980293,-0.0002340521694214892,-0.00016187516187516184,0.009983732576313353,0.019770085901970713,2
polypgen_static_0487,DeepLabV3-R50::20260817,0.0,0,0,0.4625871083641933,0.9314832551605412,0.1513408521636179,0.6867953868083452,0.5229919084270772,0.01950703770661157,0.0003035159285159285,0.3132046131916548,0.4770080915729228,4
polypgen_static_0488,DeepLabV3-R50::20260817,0.0002061381298632,0,0,0.1073903497821435,0.0367642896254608,0.0608140630933517,0.9991884434345074,0.9983782030489783,-7.26368801652888e-05,0.0,0.0008115565654925883,0.0016217969510217145,1
polypgen_static_0489,DeepLabV3-R50::20260817,-0.0596394064050463,1,0,0.6904193199563701,0.9175977376625364,0.7757226151892607,0.7842902412855254,0.6451295102828292,0.06977175878099173,-0.001456876456876457,0.21570975871447462,0.35487048971717083,4
polypgen_static_0490,DeepLabV3-R50::20260817,-0.0063627397913841,0,0,0.4893242792985451,0.1254976022442523,0.4751700156420993,0.9772172872462834,0.9554495544955449,0.004358212809917356,-0.00014568764568764596,0.022782712753716572,0.04455044550445508,3
polypgen_static_0491,DeepLabV3-R50::20260817,0.0006467738172059,0,0,0.0922848638705698,0.2272741079093176,0.0942345992256441,0.9987521684876891,0.9975074472612316,-0.001194473140495922,0.0,0.001247831512310893,0.002492552738768361,1
polypgen_static_0492,DeepLabV3-R50::20260817,0.0001122829955241,0,0,0.2465930676440442,0.0760540779107627,0.1782301376392181,0.9976922664090592,0.9953951595630756,0.00018562758264463464,-8.093758093758157e-06,0.0023077335909408303,0.00460484043692444,1
polypgen_static_0493,DeepLabV3-R50::20260817,0.0024226793113759,0,0,0.2384491391313254,0.0850377102721822,0.1101204127332047,0.9957274567123904,0.9914912673533364,-0.000363184400826444,0.0,0.00427254328760962,0.00850873264666363,1
polypgen_static_0494,DeepLabV3-R50::20260817,-0.0004588910133843,0,0,0.189999219223986,0.0700148764427868,0.0885882682893385,0.9981071636575423,0.9962214794361285,0.0,0.0,0.0018928363424577377,0.0037785205638715125,1
polypgen_static_0495,DeepLabV3-R50::20260817,0.001191456061606,0,0,0.3338298106190526,0.0734754624483298,0.2443298941438332,0.9984203932676071,0.9968457689797694,-0.0003712551652892693,-2.4281274281274037e-05,0.0015796067323928797,0.0031542310202306023,1
polypgen_static_0496,DeepLabV3-R50::20260817,-0.001793047337689,0,0,0.297816388960387,0.0833908259709301,0.1673950110271385,0.9976894077587255,0.9953894685755884,0.00013720299586777313,0.0,0.0023105922412745006,0.00461053142441159,1
polypgen_static_0497,DeepLabV3-R50::20260817,-0.0019481428607495,0,0,0.223719161213548,0.069803839019293,0.1213275093721611,0.9945296578354607,0.9891188393428633,0.0002663352272727279,0.0,0.0054703421645393435,0.010881160657136735,1
polypgen_static_0498,DeepLabV3-R50::20260817,0.0047320248554622,0,0,0.3934300524168041,0.0654288263717438,0.223470752658905,0.994024128988612,0.9881192557722484,0.0004277505165289214,8.093758093758157e-06,0.005975871011387968,0.01188074422775165,1
polypgen_static_0499,DeepLabV3-R50::20260817,-0.0009977303777426,0,0,0.1145625458481825,0.0437702612491305,0.0698522548170737,0.9957408652768438,0.9915178571428571,0.00015334452479338553,8.093758093758157e-06,0.004259134723156199,0.008482142857142883,1
polypgen_static_0500,DeepLabV3-R50::20260817,-0.0027538886234538,0,0,0.1407149043120225,0.0450481632566841,0.0855293052188124,0.9953089398203994,0.9906616862326574,0.00028247675619834725,8.093758093758157e-06,0.004691060179600637,0.00933831376734262,1
polypgen_static_0501,DeepLabV3-R50::20260817,-0.001749684741488,0,0,0.38382246497468,0.0581224338803484,0.1958831396143567,0.9913366336633663,0.9828220858895705,0.0001129907024793389,0.0,0.008663366336633671,0.01717791411042946,2
polypgen_static_0502,DeepLabV3-R50::20260817,0.0004705394822528,0,0,0.2795760714529112,0.1551598829985494,0.2478944661953794,0.9949383397754463,0.989927662301987,0.0018078512396694224,5.6656306656306665e-05,0.005061660224553677,0.010072337698012968,1
polypgen_static_0503,DeepLabV3-R50::20260817,0.0394113372468507,0,1,0.3782316642412311,0.377736696504086,0.5613121617378457,0.959330047682013,0.9218389034344678,0.008191825929752067,0.0005665630665630667,0.04066995231798698,0.07816109656553216,3
polypgen_static_0504,DeepLabV3-R50::20260817,0.0944752951378148,0,1,0.827089157859616,0.6120610879057496,0.9041501289074962,0.899358137705387,0.8171215074723847,0.04538190857438015,-0.002331002331002331,0.10064186229461303,0.18287849252761534,4
polypgen_static_0505,DeepLabV3-R50::20260817,-0.000641605371091,0,0,0.362333079633082,0.0275889589861474,0.1341787181366393,0.9984308451019951,0.9968666069829901,4.0353822314046633e-05,0.0,0.0015691548980049097,0.003133393017009878,1
polypgen_static_0506,DeepLabV3-R50::20260817,0.0,0,0,0.0404064025459769,0.0004405062160831,0.0262657227333305,1.0,1.0,0.0,0.0,0.0,0.0,1
polypgen_static_0507,DeepLabV3-R50::20260817,0.0,0,0,0.0508137411754927,0.0009574089129523,8.968723743448929e-05,0.0,0.0,0.002356663223140496,0.000607031857031857,1.0,1.0,4
polypgen_static_0508,DeepLabV3-R50::20260817,-0.0002442162272869,0,0,0.2986653923355373,0.0538064568222458,0.2578215125623789,0.9919804345353203,0.9840884726062179,0.00046810433884295066,8.09375809375807e-05,0.008019565464679745,0.0159115273937821,2
polypgen_static_0509,DeepLabV3-R50::20260817,0.0038207434529968,0,0,0.6471878350430128,0.7117122392225024,0.5418691603549116,0.8479548660084626,0.7360430950048972,0.0023647339876033072,0.0009145946645946648,0.1520451339915374,0.2639569049951028,4
polypgen_static_0510,DeepLabV3-R50::20260817,-0.3890409242379444,1,0,0.5535977483083157,0.9928897739947796,0.8667616291504002,0.5344375720725443,0.36466380543633764,0.035842264979338845,0.0027195027195027195,0.4655624279274557,0.6353361945636624,4
polypgen_static_0511,DeepLabV3-R50::20260817,-0.0083978260446204,0,0,0.4680011149995488,0.0437162202558328,0.3140794592433288,0.9852698138966731,0.9709672850870982,0.0016383651859504106,6.47500647500646e-05,0.014730186103326881,0.029032714912901825,2
polypgen_static_0512,DeepLabV3-R50::20260817,0.003731130897288,0,0,0.6474719960492632,0.1452314757595439,0.4626603623977102,0.9952317880794702,0.9905088320590562,3.2283057851238695e-05,-1.6187516187516097e-05,0.004768211920529786,0.009491167940943845,1
polypgen_static_0513,DeepLabV3-R50::20260817,0.0224737407441431,0,1,0.5108618973409166,0.2168531905943468,0.2522068970535855,0.9763718995183938,0.9538345997526064,-0.007772146177685957,-0.0005665630665630667,0.02362810048160624,0.04616540024739357,3
polypgen_static_0514,DeepLabV3-R50::20260817,-0.0004595057134815,0,0,0.2529096220528937,0.1882584161814198,0.2321042831280882,0.9989667753705079,0.9979356836435184,-0.00032283057851237307,-8.093758093758157e-06,0.0010332246294920688,0.0020643163564816325,1
polypgen_static_0515,DeepLabV3-R50::20260817,-0.001764705155225,0,0,0.5257561458406261,0.1230387186853117,0.2453324979841827,0.997037786287118,0.9940930701628008,0.00033090134297521223,0.0,0.002962213712881967,0.005906929837199204,1
polypgen_static_0516,DeepLabV3-R50::20260817,-0.0122787800832684,0,0,0.3794183545785792,0.0635274990052268,0.1969698940659883,0.9863960267760743,0.9731572219855135,0.00101691632231405,-0.00011331261331261333,0.013603973223925703,0.026842778014486535,2
polypgen_static_0517,DeepLabV3-R50::20260817,-0.0155962296773695,0,0,0.5196329679193873,0.1202974166106331,0.347043798916763,0.9815766386765259,0.9638198375584544,0.001170260847107439,0.00010521885521885517,0.018423361323474108,0.03618016244154565,3
