sample_id,image_path,gt_path,image_raw_sha256,image_rgb_pixel_sha256,eligible_confirmatory,exclusion_reason,gt_pixels_decoded
NeoPolyp::32897255ce2dd4ae1b0f124dbc13ca0e,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\32897255ce2dd4ae1b0f124dbc13ca0e.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\32897255ce2dd4ae1b0f124dbc13ca0e.jpeg,1413b6873a33df3108ace317c2c6cc1424836134048b49f43384eef7f2a0bc19,851ef632379177130ef098e482b2042ef8d2e311aac49248575dd5e90841ebdc,1,,0
NeoPolyp::3297c819c908954bb13d3727c7e5e106,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3297c819c908954bb13d3727c7e5e106.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3297c819c908954bb13d3727c7e5e106.jpeg,11b8a8d5b0228c65472d94f6072e4dad851278b880e51c3af5c211a5aab2cb97,60e7abcf00fa0e6d56fb9c9c0da1bf19d12f693986c505a2bb1e4c237df91cd6,1,,0
NeoPolyp::33059989805234e222e19769fa2d37d3,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\33059989805234e222e19769fa2d37d3.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\33059989805234e222e19769fa2d37d3.jpeg,9806e4533d6c8d95cbb86bac391804e68f5de8619d1120fbfe68cd244e539bcc,c4ae2267f598aa63b7afbfd0e53c41cd33e96fc1734746d4cf711e3be903a3be,1,,0
NeoPolyp::33408da4bcab47c3fb256f174ae992b9,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\33408da4bcab47c3fb256f174ae992b9.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\33408da4bcab47c3fb256f174ae992b9.jpeg,9b8ff9475f785815e2d2e523f8844d08c210a119c176427e313d6ef8575a6020,f81ecab39731e1991211d182ffe8dfead1af280953f910170f3b3762f283daa9,1,,0
NeoPolyp::337948a41964c1d4f50a5f3601ad4f13,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\337948a41964c1d4f50a5f3601ad4f13.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\337948a41964c1d4f50a5f3601ad4f13.jpeg,d32d263ae68c4c2930dabad2051c24cc5bda9802bcd06cc549abb58cd88ce68c,3ccfdf540780726ced02f90f30c071c8d1189b635ce03ada7f65da8b22ca026c,1,,0
NeoPolyp::3387fd56c04414eaa922bca73d5379c7,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3387fd56c04414eaa922bca73d5379c7.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3387fd56c04414eaa922bca73d5379c7.jpeg,e2c32ab3813283ad56cdd4a62a89b55e3a5bea278b5c26be7e26bd81b78cd244,dd364f6a6d46e9e4bb84b609fd97208df7a7db7922eceee9abc321d3c48bb7ce,1,,0
NeoPolyp::33aa6b8232510939c091a7915c942b2f,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\33aa6b8232510939c091a7915c942b2f.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\33aa6b8232510939c091a7915c942b2f.jpeg,2f750c13ee58f4cb9781e522fd370b5b255f7476008fad65dedbdcc5110b4271,018ad6a78313b7d118f8ab93e6f53f5dbbf1c0b7a1b52410d0f462bed71bb252,1,,0
NeoPolyp::33fa12bfcd6da15fc656702fa602bb3c,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\33fa12bfcd6da15fc656702fa602bb3c.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\33fa12bfcd6da15fc656702fa602bb3c.jpeg,8188746ea2f05d44f84a08f8c1e360bd965fe3325b2fe8175bb7772e90589b60,ae437be67ec868483acdcd4e06c8c6998426580e1f2af9b25e8d34f6252632d8,1,,0
NeoPolyp::3408da4bcab47c3fb256f174ae992b91,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3408da4bcab47c3fb256f174ae992b91.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3408da4bcab47c3fb256f174ae992b91.jpeg,08c91e61059f38344d5a85ffd2efc967f25baf1742e413dcf0abb7ed8300ecd9,98cb74a75b5fce8bab4670da52258890e7354bc252f303327a5322cfc0c551b6,1,,0
NeoPolyp::340aa5f7804c34a359bbb402345d3412,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\340aa5f7804c34a359bbb402345d3412.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\340aa5f7804c34a359bbb402345d3412.jpeg,e4e583525881249edcb744a15440c746feb1470ad1b20220c987b903fb28c2c2,cee71e84040bc4e77bf4068d83985aff926ac2a412b6dfae4b8acbbb3c91b427,1,,0
NeoPolyp::342865f6c240449ad43fe2cd066b9fdb,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\342865f6c240449ad43fe2cd066b9fdb.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\342865f6c240449ad43fe2cd066b9fdb.jpeg,710d0dc528084d898bcbb6cb5ffd74328efa85eb699f781825276291ba7bfff3,146b071d4b5dfbd4658b63e8b40928b6a04f75e99272b7963e0ccc9fc629387a,1,,0
NeoPolyp::3492fc6239c86a73f97dd5277dd17ba4,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3492fc6239c86a73f97dd5277dd17ba4.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3492fc6239c86a73f97dd5277dd17ba4.jpeg,01c10ef65a6764f081f5fd93f1a29bc372138033400825c80f230057bb7fb22a,7868f9cb2cd8de4a17e5f8a78f60a1fd2d4dd2700c3ec2fdc7d57e43095c81a9,1,,0
NeoPolyp::34e222e19769fa2d37d32780fd497e1c,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\34e222e19769fa2d37d32780fd497e1c.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\34e222e19769fa2d37d32780fd497e1c.jpeg,bda89d555885e9a949e3e9f244fc49c02002cb54361900325e2f212b11284a79,ffeaf649c3b3257514488a8a39bd0b70d0992138e5fb2fe93df483f2e46787ae,1,,0
NeoPolyp::35d76d0bbd4ce2a1405f7d507592b964,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\35d76d0bbd4ce2a1405f7d507592b964.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\35d76d0bbd4ce2a1405f7d507592b964.jpeg,8789834ab7a88e7829086f6c3b8979b6f30e13f1373ae0e9a4a1c228470fe523,632abd16d51ac2a58e1b1caec8fed3716b461536fad5ac6fd187ca84ee0b84f7,1,,0
NeoPolyp::35f66adf95b204727fdcfa030228a69b,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\35f66adf95b204727fdcfa030228a69b.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\35f66adf95b204727fdcfa030228a69b.jpeg,551e7cacf49bfdc99df2cacd04bffe93cd8edf81dc0ede23aa7a244724db44b7,249baae40f5ad588badfc3d97aaf24f5d36e0ee6f94a1e6ea5f0e9ff9a0c6b86,1,,0
NeoPolyp::366943c17f87cf12b41e5e9e5040781d,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\366943c17f87cf12b41e5e9e5040781d.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\366943c17f87cf12b41e5e9e5040781d.jpeg,da127598cfd54503b49eeb13dbba02f6e893be70c473fbea4a21d2d68ed230a1,05045884788920f2db6f88a2ff39386f0fa2cbc4a857f0b6ab3e69740d7f1517,1,,0
NeoPolyp::367f150f68fa7ee0ca748f990aeafa35,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\367f150f68fa7ee0ca748f990aeafa35.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\367f150f68fa7ee0ca748f990aeafa35.jpeg,47010a806c73ad7a8c313fca5d152dfed51450e23725a70818fa8949939baab6,1b79833b7b405bec1daf07bce50d86ed347f31e1f9caa7c1cc97597b0224f04c,1,,0
NeoPolyp::36ccf1225024da63fb9a76b92633408d,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\36ccf1225024da63fb9a76b92633408d.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\36ccf1225024da63fb9a76b92633408d.jpeg,650020ed98fcc7316676e19450a318bb758650a00567c5ca76498f83fb2f2d3b,608eed6d5bcc78eb0d120e3a780ce1d478e58042be6bec1b8779f245f8c78122,1,,0
NeoPolyp::3725a8bbcc89c96ddca6ee1af35b65bd,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3725a8bbcc89c96ddca6ee1af35b65bd.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3725a8bbcc89c96ddca6ee1af35b65bd.jpeg,38f86a8f2af239925fd3683158a1692e4f57c1c6da66adc6ee571f3aa8b18bce,468cc6ddc4214a1582a2c8f5787d728f3e80676876283951047a2e4a621594c4,1,,0
NeoPolyp::3736e216b08d237285e26c90e1797c77,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3736e216b08d237285e26c90e1797c77.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3736e216b08d237285e26c90e1797c77.jpeg,086a3eee1caf93277659946b584e862ff56489238743bf61dc2ae7863b40b261,41b6a450143f703a3c4f356e17f80bbb1997c2afcb16b745f7dc34fc523e73ee,1,,0
NeoPolyp::376290081835cf877e004e8bfb905b78,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\376290081835cf877e004e8bfb905b78.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\376290081835cf877e004e8bfb905b78.jpeg,64e48a52569a54196af2253dd33c16b7d36380780850c4ebe02002f485dbc563,5ab7ac4f735389bc1b3b62bd93ad0ea1af501b942367ea65ef294ad870b7935b,1,,0
NeoPolyp::37705c1e555525d4f09ce7270bfec57e,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\37705c1e555525d4f09ce7270bfec57e.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\37705c1e555525d4f09ce7270bfec57e.jpeg,848df1ec01e7414da2a32e4fe3b5e36bced9dea876c571ba94e7cf0c72c4148b,86f12b52b009a824c835a81fc4a4506b9cb24637833f903d1195b76b1a425012,1,,0
NeoPolyp::37f538abe9de67869ac66e565c5d4340,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\37f538abe9de67869ac66e565c5d4340.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\37f538abe9de67869ac66e565c5d4340.jpeg,48f188ef4bc50436bf472f9b0f0b4ff7888d88d7456ad609958431ccb65111d6,6f98c8f8c847d4fc945cd0c03caaaa9aed178a7ef74d66ab739cf6202263abfb,1,,0
NeoPolyp::38485beb48f0be11d0309d1dff09b840,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\38485beb48f0be11d0309d1dff09b840.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\38485beb48f0be11d0309d1dff09b840.jpeg,c1ac8879eff1bbea3c392adae33b0646f93d4cfeb52cd1669a9a85e792af932e,fead97769495b177dde7e2e9627cd1a4da2e568a7c812ea6c623e14e97025554,1,,0
NeoPolyp::384eb2ba3adfda6c1899fdc983762900,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\384eb2ba3adfda6c1899fdc983762900.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\384eb2ba3adfda6c1899fdc983762900.jpeg,5a37a0e4fdb54331b488ebce46931e321535dabac609c8ba7aad1cb8e51b959b,c6c26e15a0519099a8dc9f589b6d54cdb08d14e085e65bf2b9dbb4c820278a71,1,,0
NeoPolyp::38713b2aa6ce8d1cf6644589e532a9ee,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\38713b2aa6ce8d1cf6644589e532a9ee.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\38713b2aa6ce8d1cf6644589e532a9ee.jpeg,824bd79c7765e790bef51e288d83eaa11b797a8cb19b39c989fab52e416876bd,2f4887e51ec8ccecf6dcf5ecad311c5a3258888d051968a91ab7b149fe1ba16e,1,,0
NeoPolyp::3881bf04350ffd6984cbcc6d6bf62f21,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3881bf04350ffd6984cbcc6d6bf62f21.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3881bf04350ffd6984cbcc6d6bf62f21.jpeg,a3c55e520254f29a36168922b357c310e3ce441a7297d3f8f95ddc16a12da68c,3d3376729c13d89c6858d0dad032d861ea646ab6ad642d563cb36b4ea1ef4f4b,1,,0
NeoPolyp::38a1eecd70ebce6347c491b37c8c2e5a,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\38a1eecd70ebce6347c491b37c8c2e5a.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\38a1eecd70ebce6347c491b37c8c2e5a.jpeg,3ac5a1335e758040d28d55b9ca82f1e48f35b184a158eaddc003dc7ac32a5112,a785da6bce8a60ec56434ee4fe44ff31173b8a0e558cd15a98ce5c743a3e2228,1,,0
NeoPolyp::38aa0ef759a3a33a0565586918cd5eb8,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\38aa0ef759a3a33a0565586918cd5eb8.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\38aa0ef759a3a33a0565586918cd5eb8.jpeg,209b1f6bf0477efd79b9a45550a9689e9ccc406920bd0574e73e720d02b37baf,3b1b93c31da00c6b9a8abdf72bc63c0a5743a6bd3238b5cc8b8189115bcb2722,1,,0
NeoPolyp::39099848c4425bf33b9b001c13a3d810,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\39099848c4425bf33b9b001c13a3d810.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\39099848c4425bf33b9b001c13a3d810.jpeg,210f4503621689abad09dc9b2fffab633f89d31144c065626744bd44fc7763da,6e60c9ae73a3b13ff97f29f1d29c119cbfa16c447ca6631d78d0a47cf6d7f903,1,,0
NeoPolyp::393e2ef89424de1556a26c8eba4c1db1,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\393e2ef89424de1556a26c8eba4c1db1.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\393e2ef89424de1556a26c8eba4c1db1.jpeg,667c409e4ed9a78db5138a8a5a55ff492597319ca03dab73e281397e9e7b44d6,59d7c5a06838df435cbdf5f08e26c14d52fc54e84b82e55a1828ff27382e242d,1,,0
NeoPolyp::395305af926a6f23c5d6d5f35f66adf9,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\395305af926a6f23c5d6d5f35f66adf9.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\395305af926a6f23c5d6d5f35f66adf9.jpeg,ddc6e58d134bcb8ae614e0801c63acd6dbe47164eeede0922f7d4bb9d08e3c76,c01212f65b2b01e9800799fac042ac486dc55db85b2523f0e9a64b1c3c64e7f3,1,,0
NeoPolyp::3983064a3eb4d49033c03b0af70cc0f6,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3983064a3eb4d49033c03b0af70cc0f6.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3983064a3eb4d49033c03b0af70cc0f6.jpeg,0ffb446ad16fc393003ed3b02d9c2cb4432a65b133bcb4ec8d2de14e3f182c34,976793bfc5191f9f406ab55b74704ac776f9aaa2a56fd849917d738ccd355132,1,,0
NeoPolyp::3983ebff13a2da7be59a5529406ac1c9,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3983ebff13a2da7be59a5529406ac1c9.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3983ebff13a2da7be59a5529406ac1c9.jpeg,f4483c4ac840726af90a72492ce7f2e50318f41d8345e1a86f9201952a1848e2,8b11feef97c9a1b55703e7d2317240e060a138fcaeddf07e5c0d8f5f7922bc36,1,,0
NeoPolyp::39a76eaf622c3b3e57249fe9959a8070,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\39a76eaf622c3b3e57249fe9959a8070.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\39a76eaf622c3b3e57249fe9959a8070.jpeg,9fec44fb5bf29b523d2405a02ae62b294f5e5a442caa81a1cdf4e70d60c552e8,11d04ecd2945687689ea0f9071fe913a9cf09444e1e115d96d839124953ee0d1,1,,0
NeoPolyp::39c091a7915c942b2f94722af7f63cd7,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\39c091a7915c942b2f94722af7f63cd7.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\39c091a7915c942b2f94722af7f63cd7.jpeg,9df5995693b0aa1062f7032c0da850d87af11c75629224571fd32bcb4b6732eb,f26dee9fb7a9dc4dfbeb315560bb733c8d51df056ce4ca24458e30271139fa46,1,,0
NeoPolyp::39d9a2f94285ef2a23f9dbbb7bb39ba2,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\39d9a2f94285ef2a23f9dbbb7bb39ba2.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\39d9a2f94285ef2a23f9dbbb7bb39ba2.jpeg,8fdd98273e58b85e2ce615b558b9e2aaf7f6e701c450c25dd6e02832100ec1d0,6b2d8fdd8484e1f385f057aef3deefcc737620aeeb7c0b513ffe8d745492c9cf,1,,0
NeoPolyp::3a7b24423d5c7edd718176ef3065837c,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3a7b24423d5c7edd718176ef3065837c.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3a7b24423d5c7edd718176ef3065837c.jpeg,164fbda63479aa337b7f909a2a0af1ded6301c848d586740c7045e59f8aa6e1b,10bb2df86ce427445cb6198b2a407264888a8af957eee300b93b51158f1114d8,1,,0
NeoPolyp::3abf3ae2136cd9dd77aef5ef26a77ecc,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3abf3ae2136cd9dd77aef5ef26a77ecc.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3abf3ae2136cd9dd77aef5ef26a77ecc.jpeg,01f271c37b84f61ca5b378a1e54d1fcc47fd3dd28a2e76e175edcb20877fb42e,a1f8959c031de87aff63bff338782833612ab3f4fff548cf3ded2bf314348152,1,,0
NeoPolyp::3ad88e16d4ca6160127cd1d5ff99c267,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3ad88e16d4ca6160127cd1d5ff99c267.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3ad88e16d4ca6160127cd1d5ff99c267.jpeg,eb70ce30ef9adfd472f1ad9628545fed4ba6f8e86e1bcdd65956af990b26bda4,ea049c0fb42e86fbdcd103d0a48e069bad599102371d4d60b77f6ffac3d0a267,1,,0
NeoPolyp::3b0af70cc0f6d32b726342865f6c2404,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3b0af70cc0f6d32b726342865f6c2404.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3b0af70cc0f6d32b726342865f6c2404.jpeg,8a3af49b38a44046ab764b65ee4c14dfea1e93281f95972d6abec96301310c7c,0d7d1eba9de6192c76ceaf8cd99e4afa7b42de7694f97576131a82d6ea0ed435,1,,0
NeoPolyp::3b0e4909384b57bb6a052600f1f93e95,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3b0e4909384b57bb6a052600f1f93e95.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3b0e4909384b57bb6a052600f1f93e95.jpeg,0b75917475495132308edd0df487b4e6e7b75636f7a3e38c3683436413ba2d15,34356644978538c5955e912c1ee86beb27aa55030267ed4a6873120cb5b81ff4,1,,0
NeoPolyp::3b28163a745959c03983064a3eb4d490,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3b28163a745959c03983064a3eb4d490.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3b28163a745959c03983064a3eb4d490.jpeg,58d33b54925c6718a00d4671f478b3a4e9b0cb325d64f23235e11d880d4bd77f,81d4e1a840bc77604df950c138480ab4ff5f4218b261072faf3ab1ce05c495c3,1,,0
NeoPolyp::3b3e57249fe9959a80703003d2cbbcfa,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3b3e57249fe9959a80703003d2cbbcfa.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3b3e57249fe9959a80703003d2cbbcfa.jpeg,69e900c1cee28754718a000ea62c7fac3415d6adad1aae39961a8fc1375955bf,89b68f112f0feabb1ce0be907bfb868df930473d1e449f6c77de2c6384b170a6,1,,0
NeoPolyp::3b51209db6dcdda5cc8a788edaeb6aa4,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3b51209db6dcdda5cc8a788edaeb6aa4.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3b51209db6dcdda5cc8a788edaeb6aa4.jpeg,edd814adf8af3e0127f30e1cf0327e17ca30b78f30abc12ea754848549f19ec6,93441f2dfd0afa839289d8e6bc78163930697052c59bfa6bca01e9a4ff1c7a19,1,,0
NeoPolyp::3b8cac03290f1b976b7a7efc10b1300c,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3b8cac03290f1b976b7a7efc10b1300c.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3b8cac03290f1b976b7a7efc10b1300c.jpeg,a685a06e6d1674bd5e4851fcb3f465f8c367351923c486f53c901ce627f33670,fa62cc87ff71a88551f08251ddd7683f799213ded6a709a8d02ab42358c92ebb,1,,0
NeoPolyp::3b97bb11e8e0c4416c1931960ff3574f,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3b97bb11e8e0c4416c1931960ff3574f.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3b97bb11e8e0c4416c1931960ff3574f.jpeg,c221804266a11e3ae330fde67de7c74250128bc2444f270bc4938fe82dc922c9,20d0af10243d12c36137788d577b7df339997f33158a6ebefad959273acb807a,1,,0
NeoPolyp::3c5d6d5f35f66adf95b204727fdcfa03,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3c5d6d5f35f66adf95b204727fdcfa03.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3c5d6d5f35f66adf95b204727fdcfa03.jpeg,679eef7911d52ac8c1b7e48fce798f20fc866a36de5f6f75e776abc4513c3e77,16b49e74b0d8cc3a276c8b1744cddee4096b6445836784d66b66e05732143330,1,,0
NeoPolyp::3ca0eaf044301ff069910ea2abe3c844,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3ca0eaf044301ff069910ea2abe3c844.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3ca0eaf044301ff069910ea2abe3c844.jpeg,50de1da896a63e8c283ae5e85d6fb737b0aef497be75d7683f77a0fdfc6f511a,5177d28974624474f262d4aa6347ff0a59482f849b5f2e0cec22681bbfb411ff,1,,0
NeoPolyp::3d46e602b296cc5cfd263f1f90be2879,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3d46e602b296cc5cfd263f1f90be2879.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3d46e602b296cc5cfd263f1f90be2879.jpeg,185d6bcc77116b7ee339f83713a913c1dbc76a81786396750a5707952dd7d9b0,5da8ea9cd99196eb51faf323f1298c79d439f7e2846fbefed68f4a8e3e94f858,1,,0
NeoPolyp::3d5379c7c851a508273160e13bac7541,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3d5379c7c851a508273160e13bac7541.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3d5379c7c851a508273160e13bac7541.jpeg,38aaa8190ab608b5d9a1e663b2e1589558fa5c3487e37dc0d4e1639e9ce244d8,675c40b620b1d978521655e5bdc8492952bd4c0d9c9255a1900be717350a641d,1,,0
NeoPolyp::3de79be0dba1f3cf29dff2864e2d89df,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3de79be0dba1f3cf29dff2864e2d89df.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3de79be0dba1f3cf29dff2864e2d89df.jpeg,f2771c8f5a25c470c0340e500114a35baa51117572fc0a9f84630a7d518acd2e,9e223c2c4723232604d14d853c07170f7dde4b9a32c47bb93f4485920c615095,1,,0
NeoPolyp::3e732adb4c5d1580670d78b9d054d694,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train\train\3e732adb4c5d1580670d78b9d054d694.jpeg,F:\MEDSEG_SAFETTA\data\external\NeoPolyp_raw\extracted\train_gt\train_gt\3e732adb4c5d1580670d78b9d054d694.jpeg,7a006fa43539ab652f74f54f6381f203b647ca0bebfa2715c77fa125c15f5181,d459d5abf0c1a4087249923ccbd5e5838d2bfa8acf4ed0bcb0040e6623e6c852,1,,0
